,trade_date,Unnamed: 0,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
8125,2023-09-12,8399.0,ifrs_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20161231,79229574212.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8126,2023-09-12,8400.0,ifrs_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채  [abstract],유동부채,,20161231,31024259496.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8127,2023-09-12,8401.0,ifrs_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채  [abstract],비유동부채,,20161231,16530539491.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8128,2023-09-12,8402.0,ifrs_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채  [abstract],부채총계,,20161231,47554798987.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8129,2023-09-12,8403.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20161231,31674775225.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8130,2023-09-12,8404.0,ifrs_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20151231,22683230565.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8131,2023-09-12,8405.0,ifrs_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20151231,52017502460.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8132,2023-09-12,8406.0,ifrs_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20151231,74700733025.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8133,2023-09-12,8407.0,ifrs_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채  [abstract],유동부채,,20151231,40524081932.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8134,2023-09-12,8408.0,ifrs_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채  [abstract],비유동부채,,20151231,7537523474.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8135,2023-09-12,8409.0,ifrs_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채  [abstract],부채총계,,20151231,48061605406.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8136,2023-09-12,8410.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20151231,26639127619.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8137,2023-09-12,8411.0,ifrs_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20141231,27241623034.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8138,2023-09-12,8412.0,ifrs_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20141231,69542113930.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8139,2023-09-12,8413.0,ifrs_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20141231,96783736964.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8140,2023-09-12,8414.0,ifrs_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채  [abstract],유동부채,,20141231,32855342255.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8141,2023-09-12,8415.0,ifrs_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채  [abstract],비유동부채,,20141231,27363510320.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8142,2023-09-12,8416.0,ifrs_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채  [abstract],부채총계,,20141231,60218852575.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8143,2023-09-12,8417.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20141231,36564884389.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8144,2023-09-13,8417.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20141231,36564884389.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8145,2023-09-14,8417.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20141231,36564884389.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8146,2023-09-15,8417.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20141231,36564884389.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8147,2023-09-16,8417.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20141231,36564884389.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8148,2023-09-17,8417.0,ifrs_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20141231,36564884389.0,20230912000307.0,[기재정정]사업보고서 (2016.12),20230912.0,2023-09-12,12600.0,151863.0,청호ICT
8149,2023-09-18,2470.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20230630,27529747404.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8150,2023-09-18,2471.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20230630,56728729615.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8151,2023-09-18,2472.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20230630,84258477019.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8152,2023-09-18,2473.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20230630,40703547946.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8153,2023-09-18,2474.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20230630,12595308844.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8154,2023-09-18,2475.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20230630,53298856790.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8155,2023-09-18,2476.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230630,30959620229.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8156,2023-09-18,2477.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20220630,20807672213.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8157,2023-09-18,2478.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20220630,55107516388.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8158,2023-09-18,2479.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20220630,75915188601.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8159,2023-09-18,2480.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20220630,35400933976.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8160,2023-09-18,2481.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20220630,11878229852.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8161,2023-09-18,2482.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20220630,47279163828.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8162,2023-09-18,2483.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220630,28636024773.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8163,2023-09-18,2484.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20210630,20358655921.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8164,2023-09-18,2485.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20210630,60801086831.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8165,2023-09-18,2486.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20210630,81159742752.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8166,2023-09-18,2487.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20210630,30260177306.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8167,2023-09-18,2488.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20210630,17622660873.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8168,2023-09-18,2489.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20210630,47882838179.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8169,2023-09-18,2490.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20210630,33276904573.0,20230918000095.0,사업보고서 (2023.06),20230918.0,2023-09-18,33250.0,125576.0,체시스
8170,2023-09-19,4911.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20230630,70799227485.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8171,2023-09-19,4912.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20230630,54327160611.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8172,2023-09-19,4913.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20230630,125126388096.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8173,2023-09-19,4914.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20230630,36593933717.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8174,2023-09-19,4915.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20230630,18605679072.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8175,2023-09-19,4916.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20230630,55199612789.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8176,2023-09-19,4917.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230630,69926775307.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8177,2023-09-19,4918.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20220630,62186943491.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8178,2023-09-19,4919.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20220630,47038689533.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8179,2023-09-19,4920.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20220630,109225633024.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8180,2023-09-19,4921.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20220630,25323796690.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8181,2023-09-19,4922.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20220630,16162880860.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8182,2023-09-19,4923.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20220630,41486677550.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8183,2023-09-19,4924.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220630,67738955474.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8184,2023-09-19,4925.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20210630,107552178363.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8185,2023-09-19,4926.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20210630,22892975649.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8186,2023-09-19,4927.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20210630,130445154012.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8187,2023-09-19,4928.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20210630,49551370976.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8188,2023-09-19,4929.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20210630,20683551881.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8189,2023-09-19,4930.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20210630,70234922857.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
8190,2023-09-19,4931.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20210630,60210231155.0,20230919000174.0,사업보고서 (2023.06),20230919.0,2023-09-19,93240.0,441243.0,형지엘리트
