,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
73,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210701-20220630,58634735.0,20220922000318,사업보고서 (2022.06),20220922,20220922,021820,00134316,세원정공
74,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20200701-20210630,24591307198.0,20220922000318,사업보고서 (2022.06),20220922,20220922,021820,00134316,세원정공
75,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20200701-20210630,33363562969.0,20220922000318,사업보고서 (2022.06),20220922,20220922,021820,00134316,세원정공
76,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20190701-20200630,4597043480.0,20220922000318,사업보고서 (2022.06),20220922,20220922,021820,00134316,세원정공
77,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20190701-20200630,6373023032.0,20220922000318,사업보고서 (2022.06),20220922,20220922,021820,00134316,세원정공
78,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20221001-20221231,4465951752.0,20230228006872,[기재정정]반기보고서 (2022.12),20230302,20230302,021820,00134316,세원정공
79,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20221001-20221231,-20591920307.0,20230228006872,[기재정정]반기보고서 (2022.12),20230302,20230302,021820,00134316,세원정공
80,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220701-20221231,11093600317.0,20230228006872,[기재정정]반기보고서 (2022.12),20230302,20230302,021820,00134316,세원정공
81,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220701-20221231,-5214213228.0,20230228006872,[기재정정]반기보고서 (2022.12),20230302,20230302,021820,00134316,세원정공
82,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20211001-20211231,-3506271511.0,20230228006872,[기재정정]반기보고서 (2022.12),20230302,20230302,021820,00134316,세원정공
83,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20211001-20211231,5090777573.0,20230228006872,[기재정정]반기보고서 (2022.12),20230302,20230302,021820,00134316,세원정공
84,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210701-20211231,-2098445326.0,20230228006872,[기재정정]반기보고서 (2022.12),20230302,20230302,021820,00134316,세원정공
85,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210701-20211231,15335970806.0,20230228006872,[기재정정]반기보고서 (2022.12),20230302,20230302,021820,00134316,세원정공
86,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20221001-20221231,4465951752.0,20230214000971,반기보고서 (2022.12),20230214,20230214,021820,00134316,세원정공
87,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20221001-20221231,-20591920307.0,20230214000971,반기보고서 (2022.12),20230214,20230214,021820,00134316,세원정공
88,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220701-20221231,11093600317.0,20230214000971,반기보고서 (2022.12),20230214,20230214,021820,00134316,세원정공
89,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220701-20221231,-5214213228.0,20230214000971,반기보고서 (2022.12),20230214,20230214,021820,00134316,세원정공
90,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20211001-20211231,-3506271511.0,20230214000971,반기보고서 (2022.12),20230214,20230214,021820,00134316,세원정공
91,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20211001-20211231,5090777573.0,20230214000971,반기보고서 (2022.12),20230214,20230214,021820,00134316,세원정공
92,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210701-20211231,-2098445326.0,20230214000971,반기보고서 (2022.12),20230214,20230214,021820,00134316,세원정공
93,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210701-20211231,15335970806.0,20230214000971,반기보고서 (2022.12),20230214,20230214,021820,00134316,세원정공
94,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [개요],당기순이익(손실),,,20230701-20230930,11924514003.0,20231114002299,분기보고서 (2023.09),20231114,20231114,021820,00134316,세원정공
95,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [개요],총포괄손익,,,20230701-20230930,15035712861.0,20231114002299,분기보고서 (2023.09),20231114,20231114,021820,00134316,세원정공
96,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [개요],당기순이익(손실),,,20220701-20220930,6627648565.0,20231114002299,분기보고서 (2023.09),20231114,20231114,021820,00134316,세원정공
97,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [개요],총포괄손익,,,20220701-20220930,15377707079.0,20231114002299,분기보고서 (2023.09),20231114,20231114,021820,00134316,세원정공
98,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20230101-20230331,6584434674.0,20230515002128,분기보고서 (2023.03),20230515,20230515,021820,00134316,세원정공
99,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20230101-20230331,17301075214.0,20230515002128,분기보고서 (2023.03),20230515,20230515,021820,00134316,세원정공
100,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220701-20230331,17678034991.0,20230515002128,분기보고서 (2023.03),20230515,20230515,021820,00134316,세원정공
101,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220701-20230331,12086861985.0,20230515002128,분기보고서 (2023.03),20230515,20230515,021820,00134316,세원정공
102,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220331,1356177748.0,20230515002128,분기보고서 (2023.03),20230515,20230515,021820,00134316,세원정공
103,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220331,6373967735.0,20230515002128,분기보고서 (2023.03),20230515,20230515,021820,00134316,세원정공
104,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210701-20220331,-742267579.0,20230515002128,분기보고서 (2023.03),20230515,20230515,021820,00134316,세원정공
105,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210701-20220331,21709938540.0,20230515002128,분기보고서 (2023.03),20230515,20230515,021820,00134316,세원정공
106,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220701-20220930,6627648565.0,20230228006870,[기재정정]분기보고서 (2022.09),20230302,20230302,021820,00134316,세원정공
107,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220701-20220930,15377707079.0,20230228006870,[기재정정]분기보고서 (2022.09),20230302,20230302,021820,00134316,세원정공
