,label_ko,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,comment,class4
3923,총포괄손익,,20230101-20230331,48210559776.0,20230515002740,분기보고서 (2023.03),20230515,2023-05-15,089590,555874,제주항공,,
3924,당기순이익(손실),,20220101-20220331,-65910635312.0,20230515002740,분기보고서 (2023.03),20230515,2023-05-15,089590,555874,제주항공,,
3925,총포괄손익,,20220101-20220331,-65910635312.0,20230515002740,분기보고서 (2023.03),20230515,2023-05-15,089590,555874,제주항공,,
3932,당기순이익(손실),,20220701-20220930,-67584020870.0,20221114002364,분기보고서 (2022.09),20221114,2022-11-14,089590,555874,제주항공,,
3933,총포괄손익,,20220701-20220930,-67584020870.0,20221114002364,분기보고서 (2022.09),20221114,2022-11-14,089590,555874,제주항공,,
3934,당기순이익(손실),,20220101-20220930,-189818382509.0,20221114002364,분기보고서 (2022.09),20221114,2022-11-14,089590,555874,제주항공,,
3935,총포괄손익,,20220101-20220930,-189818382509.0,20221114002364,분기보고서 (2022.09),20221114,2022-11-14,089590,555874,제주항공,,
3936,당기순이익(손실),,20210701-20210930,-83033225169.0,20221114002364,분기보고서 (2022.09),20221114,2022-11-14,089590,555874,제주항공,,
3937,총포괄손익,,20210701-20210930,-83033225169.0,20221114002364,분기보고서 (2022.09),20221114,2022-11-14,089590,555874,제주항공,,
3938,당기순이익(손실),,20210101-20210930,-218375608254.0,20221114002364,분기보고서 (2022.09),20221114,2022-11-14,089590,555874,제주항공,,
3939,총포괄손익,,20210101-20210930,-218375608254.0,20221114002364,분기보고서 (2022.09),20221114,2022-11-14,089590,555874,제주항공,,
3948,당기순이익(손실),,20220101-20220331,-65910635312.0,20220516002617,분기보고서 (2022.03),20220516,2022-05-16,089590,555874,제주항공,,
3949,총포괄손익,,20220101-20220331,-65910635312.0,20220516002617,분기보고서 (2022.03),20220516,2022-05-16,089590,555874,제주항공,,
3950,당기순이익(손실),,20210101-20210331,-79355828106.0,20220516002617,분기보고서 (2022.03),20220516,2022-05-16,089590,555874,제주항공,,
3951,총포괄손익,,20210101-20210331,-79355828106.0,20220516002617,분기보고서 (2022.03),20220516,2022-05-16,089590,555874,제주항공,,
3952,총포괄손익,,20230701-20230930,31168926104.0,20231110000220,분기보고서 (2023.09),20231110,2023-11-10,009900,173078,명신산업,,
3953,총포괄손익,,20230101-20230930,134692779191.0,20231110000220,분기보고서 (2023.09),20231110,2023-11-10,009900,173078,명신산업,,
3954,총포괄손익,,20220701-20220930,46141518100.0,20231110000220,분기보고서 (2023.09),20231110,2023-11-10,009900,173078,명신산업,,
3955,총포괄손익,,20220101-20220930,96764071013.0,20231110000220,분기보고서 (2023.09),20231110,2023-11-10,009900,173078,명신산업,,
3960,총포괄손익,,20230101-20230331,44225004944.0,20230512000142,분기보고서 (2023.03),20230512,2023-05-12,009900,173078,명신산업,,
3961,총포괄손익,,20220101-20220331,18195064017.0,20230512000142,분기보고서 (2023.03),20230512,2023-05-12,009900,173078,명신산업,,
3962,총포괄손익,,20220701-20220930,46141518100.0,20221123000242,[기재정정]분기보고서 (2022.09),20221123,2022-11-23,009900,173078,명신산업,,
3963,총포괄손익,,20220101-20220930,96764071013.0,20221123000242,[기재정정]분기보고서 (2022.09),20221123,2022-11-23,009900,173078,명신산업,,
3964,총포괄손익,,20210701-20210930,21656565898.0,20221123000242,[기재정정]분기보고서 (2022.09),20221123,2022-11-23,009900,173078,명신산업,,
3965,총포괄손익,,20210101-20210930,59914443705.0,20221123000242,[기재정정]분기보고서 (2022.09),20221123,2022-11-23,009900,173078,명신산업,,
3966,총포괄손익,,20220701-20220930,46141518100.0,20221111000386,분기보고서 (2022.09),20221111,2022-11-11,009900,173078,명신산업,,
3967,총포괄손익,,20220101-20220930,96764071013.0,20221111000386,분기보고서 (2022.09),20221111,2022-11-11,009900,173078,명신산업,,
3968,총포괄손익,,20210701-20210930,21656565898.0,20221111000386,분기보고서 (2022.09),20221111,2022-11-11,009900,173078,명신산업,,
3969,총포괄손익,,20210101-20210930,59914443705.0,20221111000386,분기보고서 (2022.09),20221111,2022-11-11,009900,173078,명신산업,,
3974,당기순이익(손실),,20220101-20220331,15614060857.0,20220513000155,분기보고서 (2022.03),20220513,2022-05-13,009900,173078,명신산업,,
3975,총포괄손익,,20220101-20220331,18195064017.0,20220513000155,분기보고서 (2022.03),20220513,2022-05-13,009900,173078,명신산업,,
3976,당기순이익(손실),,20210101-20210331,20798906145.0,20220513000155,분기보고서 (2022.03),20220513,2022-05-13,009900,173078,명신산업,,
3977,총포괄손익,,20210101-20210331,25626103958.0,20220513000155,분기보고서 (2022.03),20220513,2022-05-13,009900,173078,명신산업,,
3978,당기순이익(손실),,20230701-20230930,17165938781.0,20231114001134,분기보고서 (2023.09),20231114,2023-11-14,195870,1032413,해성디에스,,
3979,총포괄손익,,20230701-20230930,17372306398.0,20231114001134,분기보고서 (2023.09),20231114,2023-11-14,195870,1032413,해성디에스,,
3980,당기순이익(손실),,20230101-20230930,73840280634.0,20231114001134,분기보고서 (2023.09),20231114,2023-11-14,195870,1032413,해성디에스,,
3981,총포괄손익,,20230101-20230930,74469180066.0,20231114001134,분기보고서 (2023.09),20231114,2023-11-14,195870,1032413,해성디에스,,
3982,당기순이익(손실),,20220701-20220930,51456116495.0,20231114001134,분기보고서 (2023.09),20231114,2023-11-14,195870,1032413,해성디에스,,
3983,총포괄손익,,20220701-20220930,51491218193.0,20231114001134,분기보고서 (2023.09),20231114,2023-11-14,195870,1032413,해성디에스,,
3984,당기순이익(손실),,20220101-20220930,137032493486.0,20231114001134,분기보고서 (2023.09),20231114,2023-11-14,195870,1032413,해성디에스,,
3985,총포괄손익,,20220101-20220930,137062520908.0,20231114001134,분기보고서 (2023.09),20231114,2023-11-14,195870,1032413,해성디에스,,
3990,총포괄손익,,20230101-20230331,27278126324.0,20230515000968,분기보고서 (2023.03),20230515,2023-05-15,195870,1032413,해성디에스,,
3991,총포괄손익,,20220101-20220331,39758279366.0,20230515000968,분기보고서 (2023.03),20230515,2023-05-15,195870,1032413,해성디에스,,
3995,총포괄손익,,20220701-20220930,51491218193.0,20221111000185,분기보고서 (2022.09),20221111,2022-11-11,195870,1032413,해성디에스,,
3996,총포괄손익,,20220101-20220930,137062520908.0,20221111000185,분기보고서 (2022.09),20221111,2022-11-11,195870,1032413,해성디에스,,
3997,총포괄손익,,20210701-20210930,22859979387.0,20221111000185,분기보고서 (2022.09),20221111,2022-11-11,195870,1032413,해성디에스,,
3998,총포괄손익,,20210101-20210930,46862375384.0,20221111000185,분기보고서 (2022.09),20221111,2022-11-11,195870,1032413,해성디에스,,
4003,총포괄손익,,20220101-20220331,39758279366.0,20220516002128,분기보고서 (2022.03),20220516,2022-05-16,195870,1032413,해성디에스,,
4004,총포괄손익,,20210101-20210331,9315263055.0,20220516002128,분기보고서 (2022.03),20220516,2022-05-16,195870,1032413,해성디에스,,
4005,당기순이익(손실),,20230701-20230930,6151021339.0,20231114001207,분기보고서 (2023.09),20231114,2023-11-14,161000,936787,애경케미칼,,
4006,당기순이익(손실),,20230101-20230930,30298065867.0,20231114001207,분기보고서 (2023.09),20231114,2023-11-14,161000,936787,애경케미칼,,
4007,당기순이익(손실),,20220701-20220930,13108464700.0,20231114001207,분기보고서 (2023.09),20231114,2023-11-14,161000,936787,애경케미칼,,
4008,당기순이익(손실),,20220101-20220930,73282162122.0,20231114001207,분기보고서 (2023.09),20231114,2023-11-14,161000,936787,애경케미칼,,
4013,당기순이익(손실),,20230101-20230331,14540182475.0,20230515001967,분기보고서 (2023.03),20230515,2023-05-15,161000,936787,애경케미칼,,
4014,당기순이익(손실),,20220101-20220331,18095457028.0,20230515001967,분기보고서 (2023.03),20230515,2023-05-15,161000,936787,애경케미칼,,
4018,당기순이익(손실),,20220701-20220930,13108464700.0,20221114002036,분기보고서 (2022.09),20221114,2022-11-14,161000,936787,애경케미칼,,
4019,당기순이익(손실),,20220101-20220930,73282162122.0,20221114002036,분기보고서 (2022.09),20221114,2022-11-14,161000,936787,애경케미칼,,
4020,당기순이익(손실),,20210701-20210930,17443759274.0,20221114002036,분기보고서 (2022.09),20221114,2022-11-14,161000,936787,애경케미칼,,
4021,당기순이익(손실),,20210101-20210930,73775100234.0,20221114002036,분기보고서 (2022.09),20221114,2022-11-14,161000,936787,애경케미칼,,
4026,당기순이익(손실),,20220101-20220331,18095457028.0,20220516002451,분기보고서 (2022.03),20220516,2022-05-16,161000,936787,애경케미칼,,
4027,당기순이익(손실),,20210101-20210331,27133754429.0,20220516002451,분기보고서 (2022.03),20220516,2022-05-16,161000,936787,애경케미칼,,
4028,당기순이익(손실),,20230701-20230930,11958319967.0,20231110000215,분기보고서 (2023.09),20231110,2023-11-10,114090,557508,GKL,,
4029,총포괄손익,,20230701-20230930,12080586396.0,20231110000215,분기보고서 (2023.09),20231110,2023-11-10,114090,557508,GKL,,
4030,당기순이익(손실),,20230101-20230930,42140900250.0,20231110000215,분기보고서 (2023.09),20231110,2023-11-10,114090,557508,GKL,,
4031,총포괄손익,,20230101-20230930,42380371582.0,20231110000215,분기보고서 (2023.09),20231110,2023-11-10,114090,557508,GKL,,
4032,당기순이익(손실),,20220701-20220930,4971049019.0,20231110000215,분기보고서 (2023.09),20231110,2023-11-10,114090,557508,GKL,,
4033,총포괄손익,,20220701-20220930,4971049019.0,20231110000215,분기보고서 (2023.09),20231110,2023-11-10,114090,557508,GKL,,
4034,당기순이익(손실),,20220101-20220930,-13795245461.0,20231110000215,분기보고서 (2023.09),20231110,2023-11-10,114090,557508,GKL,,
4035,총포괄손익,,20220101-20220930,-13795245461.0,20231110000215,분기보고서 (2023.09),20231110,2023-11-10,114090,557508,GKL,,
4050,당기순이익(손실),,20230101-20230331,21599107203.0,20230512000383,분기보고서 (2023.03),20230512,2023-05-12,114090,557508,GKL,,
4051,총포괄손익,,20230101-20230331,21599107203.0,20230512000383,분기보고서 (2023.03),20230512,2023-05-12,114090,557508,GKL,,
4052,당기순이익(손실),,20220101-20220331,-10778060536.0,20230512000383,분기보고서 (2023.03),20230512,2023-05-12,114090,557508,GKL,,
4053,총포괄손익,,20220101-20220331,-10778060536.0,20230512000383,분기보고서 (2023.03),20230512,2023-05-12,114090,557508,GKL,,
4060,당기순이익(손실),,20220701-20220930,4971049019.0,20221114000579,분기보고서 (2022.09),20221114,2022-11-14,114090,557508,GKL,,
4061,총포괄손익,,20220701-20220930,4971049019.0,20221114000579,분기보고서 (2022.09),20221114,2022-11-14,114090,557508,GKL,,
4062,당기순이익(손실),,20220101-20220930,-13795245461.0,20221114000579,분기보고서 (2022.09),20221114,2022-11-14,114090,557508,GKL,,
4063,총포괄손익,,20220101-20220930,-13795245461.0,20221114000579,분기보고서 (2022.09),20221114,2022-11-14,114090,557508,GKL,,
4064,당기순이익(손실),,20210701-20210930,-23411559863.0,20221114000579,분기보고서 (2022.09),20221114,2022-11-14,114090,557508,GKL,,
4065,총포괄손익,,20210701-20210930,-23411559863.0,20221114000579,분기보고서 (2022.09),20221114,2022-11-14,114090,557508,GKL,,
4066,당기순이익(손실),,20210101-20210930,-78896631127.0,20221114000579,분기보고서 (2022.09),20221114,2022-11-14,114090,557508,GKL,,
4067,총포괄손익,,20210101-20210930,-78896631127.0,20221114000579,분기보고서 (2022.09),20221114,2022-11-14,114090,557508,GKL,,
4072,총포괄손익,,20220101-20220331,-10778060536.0,20220516000970,분기보고서 (2022.03),20220516,2022-05-16,114090,557508,GKL,,
4073,총포괄손익,,20210101-20210331,-37430214170.0,20220516000970,분기보고서 (2022.03),20220516,2022-05-16,114090,557508,GKL,,
4074,당기순이익(손실),,20230701-20230930,46816078558.0,20231114001104,분기보고서 (2023.09),20231114,2023-11-14,003090,111810,대웅,,
4075,총포괄손익,,20230701-20230930,44447586942.0,20231114001104,분기보고서 (2023.09),20231114,2023-11-14,003090,111810,대웅,,
4076,당기순이익(손실),,20230101-20230930,144969560333.0,20231114001104,분기보고서 (2023.09),20231114,2023-11-14,003090,111810,대웅,,
4077,총포괄손익,,20230101-20230930,147162339253.0,20231114001104,분기보고서 (2023.09),20231114,2023-11-14,003090,111810,대웅,,
4078,당기순이익(손실),,20220701-20220930,49513324914.0,20231114001104,분기보고서 (2023.09),20231114,2023-11-14,003090,111810,대웅,,
4079,총포괄손익,,20220701-20220930,50258296407.0,20231114001104,분기보고서 (2023.09),20231114,2023-11-14,003090,111810,대웅,,
4080,당기순이익(손실),,20220101-20220930,119154063841.0,20231114001104,분기보고서 (2023.09),20231114,2023-11-14,003090,111810,대웅,,
4081,총포괄손익,,20220101-20220930,135627794687.0,20231114001104,분기보고서 (2023.09),20231114,2023-11-14,003090,111810,대웅,,
4090,당기순이익(손실),,20230101-20230331,44635652732.0,20230515002738,분기보고서 (2023.03),20230515,2023-05-15,003090,111810,대웅,,
4091,총포괄손익,,20230101-20230331,50886138712.0,20230515002738,분기보고서 (2023.03),20230515,2023-05-15,003090,111810,대웅,,
4092,당기순이익(손실),,20220101-20220331,29509907224.0,20230515002738,분기보고서 (2023.03),20230515,2023-05-15,003090,111810,대웅,,
4093,총포괄손익,,20220101-20220331,42703168083.0,20230515002738,분기보고서 (2023.03),20230515,2023-05-15,003090,111810,대웅,,
4100,당기순이익(손실),,20220701-20220930,49513324914.0,20221114001093,분기보고서 (2022.09),20221114,2022-11-14,003090,111810,대웅,,
4101,총포괄손익,,20220701-20220930,50258296407.0,20221114001093,분기보고서 (2022.09),20221114,2022-11-14,003090,111810,대웅,,
4102,당기순이익(손실),,20220101-20220930,119154063841.0,20221114001093,분기보고서 (2022.09),20221114,2022-11-14,003090,111810,대웅,,
4103,총포괄손익,,20220101-20220930,135627794687.0,20221114001093,분기보고서 (2022.09),20221114,2022-11-14,003090,111810,대웅,,
4104,당기순이익(손실),,20210701-20210930,33742429254.0,20221114001093,분기보고서 (2022.09),20221114,2022-11-14,003090,111810,대웅,,
4105,총포괄손익,,20210701-20210930,23096012216.0,20221114001093,분기보고서 (2022.09),20221114,2022-11-14,003090,111810,대웅,,
4106,당기순이익(손실),,20210101-20210930,54269775501.0,20221114001093,분기보고서 (2022.09),20221114,2022-11-14,003090,111810,대웅,,
4107,총포괄손익,,20210101-20210930,8719732226.0,20221114001093,분기보고서 (2022.09),20221114,2022-11-14,003090,111810,대웅,,
4116,당기순이익(손실),,20220101-20220331,29509907224.0,20220516002263,분기보고서 (2022.03),20220516,2022-05-16,003090,111810,대웅,,
4117,총포괄손익,,20220101-20220331,42703168083.0,20220516002263,분기보고서 (2022.03),20220516,2022-05-16,003090,111810,대웅,,
4118,당기순이익(손실),,20210101-20210331,-7062921087.0,20220516002263,분기보고서 (2022.03),20220516,2022-05-16,003090,111810,대웅,,
4119,총포괄손익,,20210101-20210331,-36958577949.0,20220516002263,분기보고서 (2022.03),20220516,2022-05-16,003090,111810,대웅,,
4120,당기순이익(손실),,20230701-20230930,-29498810112.0,20231110000594,분기보고서 (2023.09),20231110,2023-11-10,032350,231372,롯데관광개발,,
4121,총포괄손익,,20230701-20230930,-26902408975.0,20231110000594,분기보고서 (2023.09),20231110,2023-11-10,032350,231372,롯데관광개발,,
