Unnamed: 0,label_ko,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,date,fs_start_date,fs_end_date,year,quarter,end_quarter
1140,당기순이익(손실),20220101-20220930,724098000000.0,20231114001064,분기보고서 (2023.09),20231114,2023-11-14,017670,159023,SK텔레콤,2023-11-14,2022-01-01,2022-09-30,2022,1,3
1141,매출원가,20230701-20230930,1774958023875.0,20231114002221,분기보고서 (2023.09),20231114,2023-11-14,042660,111704,한화오션,2023-11-14,2023-07-01,2023-09-30,2023,3,3
1142,판매비와관리비,20230701-20230930,67744583857.0,20231114002221,분기보고서 (2023.09),20231114,2023-11-14,042660,111704,한화오션,2023-11-14,2023-07-01,2023-09-30,2023,3,3
1143,매출원가,20230101-20230930,5115282619712.0,20231114002221,분기보고서 (2023.09),20231114,2023-11-14,042660,111704,한화오션,2023-11-14,2023-01-01,2023-09-30,2023,1,3
1144,판매비와관리비,20230101-20230930,209760651904.0,20231114002221,분기보고서 (2023.09),20231114,2023-11-14,042660,111704,한화오션,2023-11-14,2023-01-01,2023-09-30,2023,1,3
1145,매출원가,20220701-20220930,1548191250629.0,20231114002221,분기보고서 (2023.09),20231114,2023-11-14,042660,111704,한화오션,2023-11-14,2022-07-01,2022-09-30,2022,3,3
1146,판매비와관리비,20220701-20220930,61079177715.0,20231114002221,분기보고서 (2023.09),20231114,2023-11-14,042660,111704,한화오션,2023-11-14,2022-07-01,2022-09-30,2022,3,3
1147,매출원가,20220101-20220930,4427513709512.0,20231114002221,분기보고서 (2023.09),20231114,2023-11-14,042660,111704,한화오션,2023-11-14,2022-01-01,2022-09-30,2022,1,3
1148,판매비와관리비,20220101-20220930,180875374129.0,20231114002221,분기보고서 (2023.09),20231114,2023-11-14,042660,111704,한화오션,2023-11-14,2022-01-01,2022-09-30,2022,1,3
1149,매출원가,20230401-20230630,1893734817548.0,20230814001646,반기보고서 (2023.06),20230814,2023-08-14,042660,111704,한화오션,2023-08-14,2023-04-01,2023-06-30,2023,2,2
1150,판매비와관리비,20230401-20230630,85975653785.0,20230814001646,반기보고서 (2023.06),20230814,2023-08-14,042660,111704,한화오션,2023-08-14,2023-04-01,2023-06-30,2023,2,2
1151,매출원가,20230101-20230630,3340324595837.0,20230814001646,반기보고서 (2023.06),20230814,2023-08-14,042660,111704,한화오션,2023-08-14,2023-01-01,2023-06-30,2023,1,2
1152,판매비와관리비,20230101-20230630,142016068047.0,20230814001646,반기보고서 (2023.06),20230814,2023-08-14,042660,111704,한화오션,2023-08-14,2023-01-01,2023-06-30,2023,1,2
1153,매출원가,20220401-20220630,1219428922718.0,20230814001646,반기보고서 (2023.06),20230814,2023-08-14,042660,111704,한화오션,2023-08-14,2022-04-01,2022-06-30,2022,2,2
1154,판매비와관리비,20220401-20220630,64133715234.0,20230814001646,반기보고서 (2023.06),20230814,2023-08-14,042660,111704,한화오션,2023-08-14,2022-04-01,2022-06-30,2022,2,2
1155,매출원가,20220101-20220630,2879322458883.0,20230814001646,반기보고서 (2023.06),20230814,2023-08-14,042660,111704,한화오션,2023-08-14,2022-01-01,2022-06-30,2022,1,2
1156,판매비와관리비,20220101-20220630,119796196414.0,20230814001646,반기보고서 (2023.06),20230814,2023-08-14,042660,111704,한화오션,2023-08-14,2022-01-01,2022-06-30,2022,1,2
1157,매출원가,20230101-20230331,1446589778289.0,20230515002059,분기보고서 (2023.03),20230515,2023-05-15,042660,111704,한화오션,2023-05-15,2023-01-01,2023-03-31,2023,1,1
1158,판매비와관리비,20230101-20230331,56040414262.0,20230515002059,분기보고서 (2023.03),20230515,2023-05-15,042660,111704,한화오션,2023-05-15,2023-01-01,2023-03-31,2023,1,1
1159,매출원가,20220101-20220331,1659893536165.0,20230515002059,분기보고서 (2023.03),20230515,2023-05-15,042660,111704,한화오션,2023-05-15,2022-01-01,2022-03-31,2022,1,1
1160,판매비와관리비,20220101-20220331,55662481180.0,20230515002059,분기보고서 (2023.03),20230515,2023-05-15,042660,111704,한화오션,2023-05-15,2022-01-01,2022-03-31,2022,1,1
1161,매출원가,20220101-20221231,6207032528586.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2022-01-01,2022-12-31,2022,1,4
1162,판매비와관리비,20220101-20221231,266682254646.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2022-01-01,2022-12-31,2022,1,4
1163,당기순이익(손실),20220101-20221231,-1744778447657.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2022-01-01,2022-12-31,2022,1,4
1164,기본주당이익(손실),20220101-20221231,-16493.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2022-01-01,2022-12-31,2022,1,4
1165,매출원가,20210101-20211231,6033692327985.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2021-01-01,2021-12-31,2021,1,4
1166,판매비와관리비,20210101-20211231,207544728888.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2021-01-01,2021-12-31,2021,1,4
1167,당기순이익(손실),20210101-20211231,-1699829429734.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2021-01-01,2021-12-31,2021,1,4
1168,기본주당이익(손실),20210101-20211231,-16072.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2021-01-01,2021-12-31,2021,1,4
1169,매출원가,20200101-20201231,6634249125946.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2020-01-01,2020-12-31,2020,1,4
1170,판매비와관리비,20200101-20201231,242488980001.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2020-01-01,2020-12-31,2020,1,4
1171,당기순이익(손실),20200101-20201231,86572614374.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2020-01-01,2020-12-31,2020,1,4
1172,기본주당이익(손실),20200101-20201231,584.0,20230313000849,사업보고서 (2022.12),20230313,2023-03-13,042660,111704,한화오션,2023-03-13,2020-01-01,2020-12-31,2020,1,4
1173,매출원가,20220701-20220930,1548191250629.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2022-07-01,2022-09-30,2022,3,3
1174,판매비와관리비,20220701-20220930,61079177715.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2022-07-01,2022-09-30,2022,3,3
1175,기본주당이익(손실),20220701-20220930,-6085.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2022-07-01,2022-09-30,2022,3,3
1176,매출원가,20220101-20220930,4427513709512.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2022-01-01,2022-09-30,2022,1,3
1177,판매비와관리비,20220101-20220930,180875374129.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2022-01-01,2022-09-30,2022,1,3
1178,기본주당이익(손실),20220101-20220930,-12424.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2022-01-01,2022-09-30,2022,1,3
1179,매출원가,20210701-20210930,921759829302.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2021-07-01,2021-09-30,2021,3,3
1180,판매비와관리비,20210701-20210930,56900907291.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2021-07-01,2021-09-30,2021,3,3
1181,기본주당이익(손실),20210701-20210930,-564.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2021-07-01,2021-09-30,2021,3,3
1182,매출원가,20210101-20210930,4230859527249.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2021-01-01,2021-09-30,2021,1,3
1183,판매비와관리비,20210101-20210930,139324954324.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2021-01-01,2021-09-30,2021,1,3
1184,기본주당이익(손실),20210101-20210930,-12300.0,20221111000310,분기보고서 (2022.09),20221111,2022-11-11,042660,111704,한화오션,2022-11-11,2021-01-01,2021-09-30,2021,1,3
1185,매출원가,20220401-20220630,1219428922718.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1186,판매비와관리비,20220401-20220630,64133715234.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1187,기본주당이익(손실),20220401-20220630,-1698.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1188,매출원가,20220101-20220630,2879322458883.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1189,판매비와관리비,20220101-20220630,119796196414.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1190,기본주당이익(손실),20220101-20220630,-6339.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1191,매출원가,20210401-20210630,2028436363937.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1192,판매비와관리비,20210401-20210630,48428220024.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1193,기본주당이익(손실),20210401-20210630,-9492.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1194,매출원가,20210101-20210630,3309099697947.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1195,판매비와관리비,20210101-20210630,82424047033.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1196,기본주당이익(손실),20210101-20210630,-11736.0,20220816001827,반기보고서 (2022.06),20220816,2022-08-16,042660,111704,한화오션,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1197,매출원가,20220101-20220331,1659893536165.0,20220516002442,분기보고서 (2022.03),20220516,2022-05-16,042660,111704,한화오션,2022-05-16,2022-01-01,2022-03-31,2022,1,1
1198,판매비와관리비,20220101-20220331,55662481180.0,20220516002442,분기보고서 (2022.03),20220516,2022-05-16,042660,111704,한화오션,2022-05-16,2022-01-01,2022-03-31,2022,1,1
1199,기본주당이익(손실),20220101-20220331,-4641.0,20220516002442,분기보고서 (2022.03),20220516,2022-05-16,042660,111704,한화오션,2022-05-16,2022-01-01,2022-03-31,2022,1,1
1200,매출원가,20210101-20210331,1280663334010.0,20220516002442,분기보고서 (2022.03),20220516,2022-05-16,042660,111704,한화오션,2022-05-16,2021-01-01,2021-03-31,2021,1,1
1201,판매비와관리비,20210101-20210331,33995827009.0,20220516002442,분기보고서 (2022.03),20220516,2022-05-16,042660,111704,한화오션,2022-05-16,2021-01-01,2021-03-31,2021,1,1
1202,기본주당이익(손실),20210101-20210331,-2244.0,20220516002442,분기보고서 (2022.03),20220516,2022-05-16,042660,111704,한화오션,2022-05-16,2021-01-01,2021-03-31,2021,1,1
1203,영업이익,20230701-20230930,321933000000.0,20231114001331,분기보고서 (2023.09),20231114,2023-11-14,030200,190321,케이티,2023-11-14,2023-07-01,2023-09-30,2023,3,3
1204,영업이익,20230101-20230930,1384146000000.0,20231114001331,분기보고서 (2023.09),20231114,2023-11-14,030200,190321,케이티,2023-11-14,2023-01-01,2023-09-30,2023,1,3
1205,영업이익,20220701-20220930,452882000000.0,20231114001331,분기보고서 (2023.09),20231114,2023-11-14,030200,190321,케이티,2023-11-14,2022-07-01,2022-09-30,2022,3,3
1206,영업이익,20220101-20220930,1538672000000.0,20231114001331,분기보고서 (2023.09),20231114,2023-11-14,030200,190321,케이티,2023-11-14,2022-01-01,2022-09-30,2022,1,3
1207,영업이익,20230401-20230630,576108000000.0,20230814002427,반기보고서 (2023.06),20230814,2023-08-14,030200,190321,케이티,2023-08-14,2023-04-01,2023-06-30,2023,2,2
1208,영업이익,20230101-20230630,1062213000000.0,20230814002427,반기보고서 (2023.06),20230814,2023-08-14,030200,190321,케이티,2023-08-14,2023-01-01,2023-06-30,2023,1,2
1209,영업이익,20220401-20220630,459171000000.0,20230814002427,반기보고서 (2023.06),20230814,2023-08-14,030200,190321,케이티,2023-08-14,2022-04-01,2022-06-30,2022,2,2
1210,영업이익,20220101-20220630,1085790000000.0,20230814002427,반기보고서 (2023.06),20230814,2023-08-14,030200,190321,케이티,2023-08-14,2022-01-01,2022-06-30,2022,1,2
1211,영업이익,20230101-20230331,486105000000.0,20230515002418,분기보고서 (2023.03),20230515,2023-05-15,030200,190321,케이티,2023-05-15,2023-01-01,2023-03-31,2023,1,1
1212,영업이익,20220101-20220331,626619000000.0,20230515002418,분기보고서 (2023.03),20230515,2023-05-15,030200,190321,케이티,2023-05-15,2022-01-01,2022-03-31,2022,1,1
1213,영업이익,20220101-20221231,1690088000000.0,20230323001449,사업보고서 (2022.12),20230323,2023-03-23,030200,190321,케이티,2023-03-23,2022-01-01,2022-12-31,2022,1,4
1214,영업이익,20210101-20211231,1671824000000.0,20230323001449,사업보고서 (2022.12),20230323,2023-03-23,030200,190321,케이티,2023-03-23,2021-01-01,2021-12-31,2021,1,4
1215,영업이익,20200101-20201231,1184107000000.0,20230323001449,사업보고서 (2022.12),20230323,2023-03-23,030200,190321,케이티,2023-03-23,2020-01-01,2020-12-31,2020,1,4
1216,영업이익,20220701-20220930,452882000000.0,20221114002178,분기보고서 (2022.09),20221114,2022-11-14,030200,190321,케이티,2022-11-14,2022-07-01,2022-09-30,2022,3,3
1217,영업이익,20220101-20220930,1538672000000.0,20221114002178,분기보고서 (2022.09),20221114,2022-11-14,030200,190321,케이티,2022-11-14,2022-01-01,2022-09-30,2022,1,3
1218,영업이익,20210701-20210930,382396000000.0,20221114002178,분기보고서 (2022.09),20221114,2022-11-14,030200,190321,케이티,2022-11-14,2021-07-01,2021-09-30,2021,3,3
1219,영업이익,20210101-20210930,1302431000000.0,20221114002178,분기보고서 (2022.09),20221114,2022-11-14,030200,190321,케이티,2022-11-14,2021-01-01,2021-09-30,2021,1,3
1220,영업이익,20220401-20220630,459171000000.0,20220816001848,반기보고서 (2022.06),20220816,2022-08-16,030200,190321,케이티,2022-08-16,2022-04-01,2022-06-30,2022,2,2
1221,영업이익,20220101-20220630,1085790000000.0,20220816001848,반기보고서 (2022.06),20220816,2022-08-16,030200,190321,케이티,2022-08-16,2022-01-01,2022-06-30,2022,1,2
1222,영업이익,20210401-20210630,475880000000.0,20220816001848,반기보고서 (2022.06),20220816,2022-08-16,030200,190321,케이티,2022-08-16,2021-04-01,2021-06-30,2021,2,2
1223,영업이익,20210101-20210630,920035000000.0,20220816001848,반기보고서 (2022.06),20220816,2022-08-16,030200,190321,케이티,2022-08-16,2021-01-01,2021-06-30,2021,1,2
1224,영업이익,20220101-20220331,626619000000.0,20220516002517,분기보고서 (2022.03),20220516,2022-05-16,030200,190321,케이티,2022-05-16,2022-01-01,2022-03-31,2022,1,1
1225,영업이익,20210101-20210331,444155000000.0,20220516002517,분기보고서 (2022.03),20220516,2022-05-16,030200,190321,케이티,2022-05-16,2021-01-01,2021-03-31,2021,1,1
1226,매출원가,20230701-20230930,1838803349480.0,20231114002370,분기보고서 (2023.09),20231114,2023-11-14,010140,126478,삼성중공업,2023-11-14,2023-07-01,2023-09-30,2023,3,3
1227,판매비와관리비,20230701-20230930,110752697764.0,20231114002370,분기보고서 (2023.09),20231114,2023-11-14,010140,126478,삼성중공업,2023-11-14,2023-07-01,2023-09-30,2023,3,3
1228,매출원가,20230101-20230930,5128362990963.0,20231114002370,분기보고서 (2023.09),20231114,2023-11-14,010140,126478,삼성중공업,2023-11-14,2023-01-01,2023-09-30,2023,1,3
1229,판매비와관리비,20230101-20230930,293560199084.0,20231114002370,분기보고서 (2023.09),20231114,2023-11-14,010140,126478,삼성중공업,2023-11-14,2023-01-01,2023-09-30,2023,1,3
1230,매출원가,20220701-20220930,1470457927412.0,20231114002370,분기보고서 (2023.09),20231114,2023-11-14,010140,126478,삼성중공업,2023-11-14,2022-07-01,2022-09-30,2022,3,3
1231,판매비와관리비,20220701-20220930,97589925183.0,20231114002370,분기보고서 (2023.09),20231114,2023-11-14,010140,126478,삼성중공업,2023-11-14,2022-07-01,2022-09-30,2022,3,3
1232,매출원가,20220101-20220930,4542988346036.0,20231114002370,분기보고서 (2023.09),20231114,2023-11-14,010140,126478,삼성중공업,2023-11-14,2022-01-01,2022-09-30,2022,1,3
1233,판매비와관리비,20220101-20220930,285702021870.0,20231114002370,분기보고서 (2023.09),20231114,2023-11-14,010140,126478,삼성중공업,2023-11-14,2022-01-01,2022-09-30,2022,1,3
1234,매출원가,20230401-20230630,1793369941575.0,20230814002585,반기보고서 (2023.06),20230814,2023-08-14,010140,126478,삼성중공업,2023-08-14,2023-04-01,2023-06-30,2023,2,2
