,티커,buy_date,종가,buy_count,buy_amount
780,140910,20230228,3590,290,1041100
781,030610,20230228,5590,186,1039740
782,001200,20230228,2695,387,1042965
783,307950,20230228,113600,9,1022400
784,002030,20230228,146400,7,1024800
785,000547,20230228,19990,52,1039480
786,008040,20230228,929,1123,1043267
787,000680,20230228,2475,421,1041975
788,006110,20230228,39750,26,1033500
789,002790,20230228,40000,26,1040000
790,308170,20230228,17440,59,1028960
791,005250,20230228,15900,65,1033500
792,004870,20230228,623,1675,1043525
793,352820,20230228,185100,5,925500
794,001120,20230228,31350,33,1034550
795,267260,20230228,42050,24,1009200
796,007660,20230228,9150,114,1043100
797,168490,20230228,2070,504,1043280
798,032350,20230228,14390,72,1036080
799,012320,20230228,87000,11,957000
800,140910,20230302,3600,290,1044000
801,030610,20230302,5600,186,1041600
802,001200,20230302,2670,387,1033290
803,307950,20230302,114700,9,1032300
804,002030,20230302,156100,7,1092700
805,000547,20230302,20300,52,1055600
806,008040,20230302,928,1123,1042144
807,000680,20230302,2475,421,1041975
808,006110,20230302,39000,26,1014000
809,002790,20230302,41500,26,1079000
810,308170,20230302,16480,59,972320
811,005250,20230302,15730,65,1022450
812,004870,20230302,623,1675,1043525
813,352820,20230302,187000,5,935000
814,001120,20230302,32500,33,1072500
815,267260,20230302,45200,24,1084800
816,007660,20230302,8700,114,991800
817,168490,20230302,2070,504,1043280
818,032350,20230302,14160,72,1019520
819,012320,20230302,82900,11,911900
820,140910,20230303,3620,290,1049800
821,030610,20230303,5560,186,1034160
822,001200,20230303,2645,387,1023615
823,307950,20230303,113900,9,1025100
824,002030,20230303,150700,7,1054900
825,000547,20230303,19920,52,1035840
826,008040,20230303,971,1123,1090433
827,000680,20230303,2480,421,1044080
828,006110,20230303,39900,26,1037400
829,002790,20230303,41000,26,1066000
830,308170,20230303,16260,59,959340
831,005250,20230303,15780,65,1025700
832,004870,20230303,604,1675,1011700
833,352820,20230303,187400,5,937000
834,001120,20230303,32450,33,1070850
835,267260,20230303,44900,24,1077600
836,007660,20230303,8730,114,995220
837,168490,20230303,2060,504,1038240
838,032350,20230303,13840,72,996480
839,012320,20230303,83300,11,916300
840,140910,20230306,3650,290,1058500
841,030610,20230306,5520,186,1026720
842,001200,20230306,2610,387,1010070
843,307950,20230306,115700,9,1041300
844,002030,20230306,150000,7,1050000
845,000547,20230306,19620,52,1020240
846,008040,20230306,979,1123,1099417
847,000680,20230306,2480,421,1044080
848,006110,20230306,40650,26,1056900
849,002790,20230306,40150,26,1043900
850,308170,20230306,16650,59,982350
851,005250,20230306,15760,65,1024400
852,004870,20230306,606,1675,1015050
853,352820,20230306,191800,5,959000
854,001120,20230306,32150,33,1060950
855,267260,20230306,42100,24,1010400
856,007660,20230306,9210,114,1049940
857,168490,20230306,2055,504,1035720
858,032350,20230306,13570,72,977040
859,012320,20230306,81600,11,897600
860,140910,20230307,3665,290,1062850
861,030610,20230307,5510,186,1024860
862,001200,20230307,2585,387,1000395
863,307950,20230307,113000,9,1017000
864,002030,20230307,147700,7,1033900
865,000547,20230307,19670,52,1022840
866,008040,20230307,983,1123,1103909
867,000680,20230307,2505,421,1054605
868,006110,20230307,39350,26,1023100
869,002790,20230307,39900,26,1037400
870,308170,20230307,16520,59,974680
871,005250,20230307,15940,65,1036100
872,004870,20230307,610,1675,1021750
873,352820,20230307,188500,5,942500
874,001120,20230307,32000,33,1056000
875,267260,20230307,42050,24,1009200
876,007660,20230307,8800,114,1003200
877,168490,20230307,2060,504,1038240
878,032350,20230307,13200,72,950400
879,012320,20230307,85900,11,944900
880,140910,20230308,3575,290,1036750
881,030610,20230308,5430,186,1009980
882,001200,20230308,2520,387,975240
883,307950,20230308,112400,9,1011600
884,002030,20230308,146700,7,1026900
885,000547,20230308,19770,52,1028040
886,008040,20230308,1005,1123,1128615
887,000680,20230308,2460,421,1035660
888,006110,20230308,38950,26,1012700
889,002790,20230308,39100,26,1016600
890,308170,20230308,16350,59,964650
891,005250,20230308,15800,65,1027000
892,004870,20230308,597,1675,999975
893,352820,20230308,177200,5,886000
894,001120,20230308,31500,33,1039500
895,267260,20230308,42050,24,1009200
896,007660,20230308,8650,114,986100
897,168490,20230308,2075,504,1045800
898,032350,20230308,12650,72,910800
899,012320,20230308,111600,11,1227600
900,140910,20230309,3555,290,1030950
901,030610,20230309,5470,186,1017420
902,001200,20230309,2545,387,984915
903,307950,20230309,115400,9,1038600
904,002030,20230309,151000,7,1057000
905,000547,20230309,19750,52,1027000
906,008040,20230309,1010,1123,1134230
907,000680,20230309,2470,421,1039870
908,006110,20230309,38750,26,1007500
909,002790,20230309,39150,26,1017900
910,308170,20230309,15820,59,933380
911,005250,20230309,16000,65,1040000
912,004870,20230309,594,1675,994950
913,352820,20230309,176500,5,882500
914,001120,20230309,30700,33,1013100
915,267260,20230309,41350,24,992400
916,007660,20230309,9280,114,1057920
917,168490,20230309,2070,504,1043280
918,032350,20230309,13130,72,945360
919,012320,20230309,103800,11,1141800
920,140910,20230310,3490,290,1012100
921,030610,20230310,5360,186,996960
922,001200,20230310,2510,387,971370
923,307950,20230310,114400,9,1029600
924,002030,20230310,149900,7,1049300
925,000547,20230310,19450,52,1011400
926,008040,20230310,982,1123,1102786
927,000680,20230310,2430,421,1023030
928,006110,20230310,39150,26,1017900
929,002790,20230310,37600,26,977600
930,308170,20230310,15340,59,905060
931,005250,20230310,15530,65,1009450
932,004870,20230310,580,1675,971500
933,352820,20230310,183700,5,918500
934,001120,20230310,30000,33,990000
935,267260,20230310,40350,24,968400
936,007660,20230310,8680,114,989520
937,168490,20230310,2070,504,1043280
938,032350,20230310,12750,72,918000
939,012320,20230310,99300,11,1092300
940,140910,20230313,3490,290,1012100
941,030610,20230313,5330,186,991380
942,001200,20230313,2480,387,959760
943,307950,20230313,116700,9,1050300
944,002030,20230313,149200,7,1044400
945,000547,20230313,19700,52,1024400
946,008040,20230313,987,1123,1108401
947,000680,20230313,2390,421,1006190
948,006110,20230313,40800,26,1060800
949,002790,20230313,37500,26,975000
950,308170,20230313,15370,59,906830
951,005250,20230313,15250,65,991250
952,004870,20230313,578,1675,968150
953,352820,20230313,189600,5,948000
954,001120,20230313,30000,33,990000
955,267260,20230313,39850,24,956400
956,007660,20230313,8590,114,979260
957,168490,20230313,2060,504,1038240
958,032350,20230313,12600,72,907200
959,012320,20230313,92500,11,1017500
960,140910,20230314,3335,290,967150
961,030610,20230314,5100,186,948600
962,001200,20230314,2440,387,944280
963,307950,20230314,111500,9,1003500
964,002030,20230314,145400,7,1017800
965,000547,20230314,19570,52,1017640
966,008040,20230314,933,1123,1047759
967,000680,20230314,2305,421,970405
968,006110,20230314,41550,26,1080300
969,002790,20230314,36200,26,941200
970,308170,20230314,14300,59,843700
971,005250,20230314,14940,65,971100
972,004870,20230314,553,1675,926275
973,352820,20230314,173700,5,868500
974,001120,20230314,28650,33,945450
975,267260,20230314,39500,24,948000
976,007660,20230314,8010,114,913140
977,168490,20230314,2070,504,1043280
978,032350,20230314,12130,72,873360
979,012320,20230314,84600,11,930600
980,140910,20230315,3310,290,959900
981,030610,20230315,5120,186,952320
982,001200,20230315,2455,387,950085
983,307950,20230315,114200,9,1027800
984,002030,20230315,145700,7,1019900
985,000547,20230315,19480,52,1012960
986,008040,20230315,944,1123,1060112
987,000680,20230315,2335,421,983035
988,006110,20230315,54000,26,1404000
989,002790,20230315,36250,26,942500
990,308170,20230315,15070,59,889130
991,005250,20230315,14990,65,974350
992,004870,20230315,552,1675,924600
993,352820,20230315,173500,5,867500
994,001120,20230315,29000,33,957000
995,267260,20230315,41200,24,988800
996,007660,20230315,8120,114,925680
997,168490,20230315,2065,504,1040760
998,032350,20230315,12220,72,879840
999,012320,20230315,88100,11,969100
1000,140910,20230316,3295,290,955550
1001,030610,20230316,5090,186,946740
1002,001200,20230316,2405,387,930735
1003,307950,20230316,114200,9,1027800
1004,002030,20230316,144700,7,1012900
1005,000547,20230316,18950,52,985400
1006,008040,20230316,930,1123,1044390
1007,000680,20230316,2275,421,957775
1008,006110,20230316,58900,26,1531400
1009,002790,20230316,35900,26,933400
1010,308170,20230316,14820,59,874380
1011,005250,20230316,14640,65,951600
1012,004870,20230316,542,1675,907850
1013,352820,20230316,176500,5,882500
1014,001120,20230316,28600,33,943800
1015,267260,20230316,40000,24,960000
1016,007660,20230316,8610,114,981540
1017,168490,20230316,2080,504,1048320
1018,032350,20230316,12270,72,883440
1019,012320,20230316,86300,11,949300
1020,140910,20230317,3295,290,955550
1021,030610,20230317,5090,186,946740
1022,001200,20230317,2450,387,948150
1023,307950,20230317,114300,9,1028700
1024,002030,20230317,148000,7,1036000
1025,000547,20230317,18960,52,985920
1026,008040,20230317,944,1123,1060112
1027,000680,20230317,2335,421,983035
1028,006110,20230317,60300,26,1567800
1029,002790,20230317,36450,26,947700
1030,308170,20230317,15300,59,902700
1031,005250,20230317,15340,65,997100
1032,004870,20230317,543,1675,909525
1033,352820,20230317,179400,5,897000
1034,001120,20230317,29300,33,966900
1035,267260,20230317,39100,24,938400
1036,007660,20230317,9100,114,1037400
1037,168490,20230317,2065,504,1040760
1038,032350,20230317,12580,72,905760
1039,012320,20230317,92200,11,1014200
1040,140910,20230320,3300,290,957000
1041,030610,20230320,5050,186,939300
1042,001200,20230320,2435,387,942345
1043,307950,20230320,112200,9,1009800
1044,002030,20230320,146800,7,1027600
1045,000547,20230320,19120,52,994240
1046,008040,20230320,934,1123,1048882
1047,000680,20230320,2345,421,987245
1048,006110,20230320,66600,26,1731600
1049,002790,20230320,37650,26,978900
1050,308170,20230320,15430,59,910370
1051,005250,20230320,15290,65,993850
1052,004870,20230320,546,1675,914550
1053,352820,20230320,184000,5,920000
1054,001120,20230320,29100,33,960300
1055,267260,20230320,39650,24,951600
1056,007660,20230320,8880,114,1012320
1057,168490,20230320,2075,504,1045800
1058,032350,20230320,12920,72,930240
1059,012320,20230320,91900,11,1010900
1060,140910,20230321,3320,290,962800
1061,030610,20230321,5030,186,935580
1062,001200,20230321,2415,387,934605
1063,307950,20230321,111700,9,1005300
1064,002030,20230321,148200,7,1037400
1065,000547,20230321,19010,52,988520
1066,008040,20230321,925,1123,1038775
1067,000680,20230321,2370,421,997770
1068,006110,20230321,69700,26,1812200
1069,002790,20230321,37950,26,986700
1070,308170,20230321,15230,59,898570
1071,005250,20230321,15160,65,985400
1072,004870,20230321,544,1675,911200
1073,352820,20230321,189600,5,948000
1074,001120,20230321,28850,33,952050
1075,267260,20230321,39400,24,945600
1076,007660,20230321,8930,114,1018020
1077,168490,20230321,2065,504,1040760
1078,032350,20230321,13400,72,964800
1079,012320,20230321,95300,11,1048300
1080,140910,20230322,3385,290,981650
1081,030610,20230322,5020,186,933720
1082,001200,20230322,2435,387,942345
1083,307950,20230322,111700,9,1005300
1084,002030,20230322,147700,7,1033900
1085,000547,20230322,19060,52,991120
1086,008040,20230322,925,1123,1038775
1087,000680,20230322,2355,421,991455
1088,006110,20230322,71000,26,1846000
1089,002790,20230322,36500,26,949000
1090,308170,20230322,15370,59,906830
1091,005250,20230322,15090,65,980850
1092,004870,20230322,535,1675,896125
1093,352820,20230322,190300,5,951500
1094,001120,20230322,28550,33,942150
1095,267260,20230322,38850,24,932400
1096,007660,20230322,8930,114,1018020
1097,168490,20230322,2080,504,1048320
1098,032350,20230322,13410,72,965520
1099,012320,20230322,91000,11,1001000
1100,140910,20230323,3405,290,987450
1101,030610,20230323,5010,186,931860
1102,001200,20230323,2400,387,928800
1103,307950,20230323,111600,9,1004400
1104,002030,20230323,146200,7,1023400
1105,000547,20230323,18910,52,983320
1106,008040,20230323,918,1123,1030914
1107,000680,20230323,2310,421,972510
1108,006110,20230323,69000,26,1794000
1109,002790,20230323,37700,26,980200
1110,308170,20230323,15900,59,938100
1111,005250,20230323,15010,65,975650
1112,004870,20230323,530,1675,887750
1113,352820,20230323,188400,5,942000
1114,001120,20230323,27850,33,919050
1115,267260,20230323,37550,24,901200
1116,007660,20230323,9120,114,1039680
1117,168490,20230323,2055,504,1035720
1118,032350,20230323,13620,72,980640
1119,012320,20230323,93500,11,1028500
1120,140910,20230324,3420,290,991800
1121,030610,20230324,5060,186,941160
1122,001200,20230324,2410,387,932670
1123,307950,20230324,109200,9,982800
1124,002030,20230324,147200,7,1030400
1125,000547,20230324,19100,52,993200
1126,008040,20230324,950,1123,1066850
1127,000680,20230324,2330,421,980930
1128,006110,20230324,67500,26,1755000
1129,002790,20230324,37050,26,963300
1130,308170,20230324,15930,59,939870
1131,005250,20230324,14880,65,967200
1132,004870,20230324,528,1675,884400
1133,352820,20230324,187500,5,937500
1134,001120,20230324,28000,33,924000
1135,267260,20230324,38150,24,915600
1136,007660,20230324,9200,114,1048800
1137,168490,20230324,2060,504,1038240
1138,032350,20230324,13570,72,977040
1139,012320,20230324,96000,11,1056000
1140,140910,20230327,3420,290,991800
1141,030610,20230327,5020,186,933720
1142,001200,20230327,2350,387,909450
1143,307950,20230327,107100,9,963900
1144,002030,20230327,147000,7,1029000
1145,000547,20230327,18670,52,970840
1146,008040,20230327,950,1123,1066850
1147,000680,20230327,2320,421,976720
1148,006110,20230327,70100,26,1822600
1149,002790,20230327,37500,26,975000
1150,308170,20230327,16950,59,1000050
1151,005250,20230327,15260,65,991900
1152,004870,20230327,530,1675,887750
1153,352820,20230327,182100,5,910500
1154,001120,20230327,28250,33,932250
1155,267260,20230327,38050,24,913200
1156,007660,20230327,9220,114,1051080
1157,168490,20230327,2060,504,1038240
1158,032350,20230327,13590,72,978480
1159,012320,20230327,99900,11,1098900
1160,140910,20230328,3415,290,990350
1161,030610,20230328,5070,186,943020
1162,001200,20230328,2365,387,915255
1163,307950,20230328,109700,9,987300
1164,002030,20230328,147000,7,1029000
1165,000547,20230328,18500,52,962000
1166,008040,20230328,956,1123,1073588
1167,000680,20230328,2310,421,972510
1168,006110,20230328,76500,26,1989000
1169,002790,20230328,38150,26,991900
1170,308170,20230328,16560,59,977040
1171,005250,20230328,15270,65,992550
1172,004870,20230328,541,1675,906175
1173,352820,20230328,187300,5,936500
1174,001120,20230328,28850,33,952050
1175,267260,20230328,38900,24,933600
1176,007660,20230328,10610,114,1209540
1177,168490,20230328,2060,504,1038240
1178,032350,20230328,13740,72,989280
1179,012320,20230328,98900,11,1087900
1180,140910,20230329,3435,290,996150
1181,030610,20230329,5090,186,946740
1182,001200,20230329,2375,387,919125
1183,307950,20230329,113700,9,1023300
1184,002030,20230329,144000,7,1008000
1185,000547,20230329,18650,52,969800
1186,008040,20230329,962,1123,1080326
1187,000680,20230329,2330,421,980930
1188,006110,20230329,76900,26,1999400
1189,002790,20230329,39350,26,1023100
1190,308170,20230329,16720,59,986480
1191,005250,20230329,15210,65,988650
1192,004870,20230329,622,1675,1041850
1193,352820,20230329,190100,5,950500
1194,001120,20230329,28700,33,947100
1195,267260,20230329,37600,24,902400
1196,007660,20230329,10310,114,1175340
1197,168490,20230329,2060,504,1038240
1198,032350,20230329,13790,72,992880
1199,012320,20230329,110200,11,1212200
1200,140910,20230330,3485,290,1010650
1201,030610,20230330,5090,186,946740
1202,001200,20230330,2425,387,938475
1203,307950,20230330,111500,9,1003500
1204,002030,20230330,142900,7,1000300
1205,000547,20230330,18860,52,980720
1206,008040,20230330,972,1123,1091556
1207,000680,20230330,2350,421,989350
1208,006110,20230330,73900,26,1921400
1209,002790,20230330,38300,26,995800
1210,308170,20230330,16780,59,990020
1211,005250,20230330,15380,65,999700
1212,004870,20230330,620,1675,1038500
1213,352820,20230330,188000,5,940000
1214,001120,20230330,29150,33,961950
1215,267260,20230330,37650,24,903600
1216,007660,20230330,10380,114,1183320
1217,168490,20230330,2070,504,1043280
1218,032350,20230330,13630,72,981360
1219,012320,20230330,102500,11,1127500
1220,002995,20230331,20450,51,1042950
1221,018250,20230331,18190,57,1036830
